SPECID,CATAID_1,SURVEY,IS_BEST,IS_SBEST,RA,DEC,Z,BPT,WHAN,HA_EW,HA_EW_ERR,HA,HA_er,HB,HB_er,OIII,OIII_er,NII,NII_er,LAGN,LAGN_er,BMS
G09_Y1_FS1_187,203956,GAMA,true,true,135.9025,-0.30801,0.20501804,AGNX,NER,-0.75753117,0.328291,-6.363131,2.7600532,-25.891638,4.774672,2.8186846,2.579663,23.804216,2.043046,2.8148371726943644,upNon,0
G09_Y1_FS1_242,209963,GAMA,true,true,135.92838,0.07976000010967255,0.27521086,AGNXY,sAGN,9.538694,0.3960418,209.16681,7.6368036,-0.05668884,10.30079,32.625366,7.0767446,189.45563,8.455992,21.185059520981554,4.595235975767591,1
G09_Y1_FS2_079,197703,GAMA,true,true,136.53325,-0.73349,0.3011371,UNCX,LLR,-0.16094111,0.28029814,-1.6929948,2.9377263,-18.0503,4.738842,-11.978973,2.6296384,5.966347,2.1762328,-5.2599372450559,upAbs,0
G09_Y1_FS2_116,197614,GAMA,true,true,136.11304,-0.72428,0.22128297,SFXY,sAGN,45.301044,0.51297736,498.7566,3.9913154,68.43257,5.9514284,49.647663,3.4723356,203.66228,2.5772445,20.514077099394022,1.43474548264982,1
G09_Y1_FS2_127,3629182,GAMA,true,true,135.96683,-0.89806,0.10279686,AGNXY,sAGN,12.597554,0.1422236,1510.8224,15.540829,-185.93863,14.742571,392.93506,19.408295,973.41943,12.540376,33.5329405404195,1.6562971047325763,1
G09_Y1_FS2_173,550459,GAMA,true,true,135.70004,-0.43891,0.31256768,UNCXY,sAGN,22.77166,0.40359545,316.71225,4.668445,27.434078,5.5797777,8.914603,3.943885,171.00844,4.2155924,7.539262904981956,3.3354245704508396,1
G09_Y1_FS2_177,203907,GAMA,true,true,135.79479,-0.33651,0.22649324,SFX,sAGN,9.103862,0.35026857,116.584984,4.0070643,-5.884864,5.8998513,-7.63277,3.6004348,52.94434,2.8671348,-0.18726719913294168,upAbs,0
G09_Y1_FS2_240,209957,GAMA,true,true,135.88658,0.20469999313354492,0.14966927,SFX,UNC,6.2164493,0.22101916,109.54641,3.5542448,-26.877762,9.75477,-12.917271,5.2313595,68.540085,3.3370972,-0.4525541029637585,upAbs,1
G09_Y1_FS2_380,210108,GAMA,true,true,136.71767,0.05116000026464462,0.24018393,AGNXY,UNC,3.0609498,0.22344095,93.84648,6.64644,-19.768635,9.912427,17.629513,6.534415,78.62385,5.673992,8.632081732588814,3.1994987243637603,0
G09_Y1_FX1_121,347344,GAMA,true,true,137.37817,2.147010087966919,0.26888022,SFX,SF,11.023744,0.47387272,123.977005,4.5032578,1.0156927,5.8337026,-1.6832429,4.1775475,35.01687,6.416528,4.128108430203502,upNon,0
G09_Y1_FX1_156,347300,GAMA,true,true,137.23038,2.2553300857543945,0.10529729,AGNXY,SF,81.65961,0.7674252,1560.7906,8.993771,3.821653,6.2955956,218.16699,9.237816,488.10373,6.948712,19.55595861795966,0.8280553690378443,1
G09_Y1_FX1_195,387597,GAMA,true,true,136.98037,2.4297399520874023,0.31400377,UNCX,NER,0.56599504,0.46462733,11.731056,9.568225,-14.24783,8.961905,-7.7960005,5.959933,23.406305,8.1999235,3.520994959095253,upNon,0
G09_Y1_FX1_222,418615,GAMA,true,true,137.15217,2.584749937057495,0.15447117,SFX,UNC,10.137189,0.16819997,608.80804,9.176991,-38.17425,16.503773,4.0775356,9.941107,257.0233,12.931603,4.714119515632129,upNon,1
G09_Y1_FX2_044,347481,GAMA,true,true,137.98204,2.128380060195923,0.17394383,UNCX,NER,0.14984126,0.34553048,2.3138952,5.2988563,-26.694296,9.208351,1.7849197,5.8409076,13.886814,3.7969902,3.3838502331095697,upNon,0
G09_Y1_FX2_047,347437,GAMA,true,true,137.74267,2.1658899784088135,0.26032072,UNCX,ELR,0.9715408,0.393347,11.441212,4.58372,-21.540522,4.956871,-11.014121,4.922474,11.735013,5.4878554,-0.6764555863185006,upAbs,0
G09_Y1_FX2_086,347374,GAMA,true,true,137.56246,2.194509983062744,0.15779254,UNCX,NER,0.1459711,0.34455767,3.5978265,8.481246,-52.72659,9.88591,3.3325186,6.235158,45.588776,5.901705,3.248422067361899,upNon,0
G09_Y1_FX2_091,382600,GAMA,true,true,137.53575,2.1037700176239014,0.201156,AGNXY,sAGN,7.1069684,0.35975406,110.30464,5.232268,-11.939203,7.999863,17.875996,4.4305816,82.32786,4.977329,6.063928229364021,1.5029500362799815,0
G09_Y1_FX2_170,347209,GAMA,true,true,136.76792,2.162790060043335,0.24598959,AGNXY,wAGN,3.827185,0.5428875,52.33861,7.085654,-16.058853,11.7459755,101.83712,9.235974,62.233852,5.9842024,52.393608669186236,4.751764459116467,0
G09_Y1_FX2_172,347169,GAMA,true,true,136.64458,2.132040023803711,0.24578957,UNCX,ELR,1.5759305,0.18398443,74.809006,8.563439,-76.27216,12.926157,-23.330517,9.4683075,106.0838,7.2912374,-2.2567857039923513,upAbs,0
G09_Y1_FX2_266,518655,GAMA,true,true,137.32012,2.892509937286377,0.21439707,NOEL,LLR,1.7244563,1.1712792,26.828814,17.934624,-5.083461,25.688114,-39.264843,11.834448,23.039713,15.444638,-6.036043167620986,upAbs,0
G09_Y1_GN1_012,372864,GAMA,true,true,138.13646,1.1500600576400757,0.17579731,UNCX,NER,0.91421276,0.4961851,15.830807,8.52914,-44.686127,13.294569,0.07268951,10.986946,37.841873,5.608402,5.6621865077409925,upNon,0
G09_Y1_GN1_016,372903,GAMA,true,true,138.23300170898438,1.1478699445724487,0.24795021,UNCX,NER,-0.900901,0.28313214,-9.727671,3.0746965,-24.774315,5.570429,-3.7486002,4.37151,6.5976224,2.5309665,2.6121843320458757,upNon,0
G09_Y1_GN1_095,216316,GAMA,true,true,137.71800231933594,0.6262099742889404,0.24748018,SFX,wAGN,4.2674317,0.2852066,55.912846,3.5455952,-18.475063,5.978332,5.491076,4.68998,45.67602,2.8396,7.747325801165439,upNon,0
G09_Y1_GN1_129,372777,GAMA,true,true,137.62346,1.136579990386963,0.19048789,SFX,UNC,2.8475223,0.42333922,35.004833,5.061509,-20.544464,7.886711,-12.691052,5.015731,28.213005,3.4632447,-0.8061199194148497,upAbs,0
G09_Y1_GN1_144,279437,GAMA,true,true,137.36754,0.8889899849891663,0.28883186,AGNXY,NER,-0.53405577,0.5319739,-9.294507,9.265973,-8.069626,13.141954,16.722704,6.4263163,17.741844,5.358051,12.00388424623887,4.612935623025922,0
G09_Y1_GN1_243,377341,GAMA,true,true,137.36187,1.4907699823379517,0.29614216,NOEL,NER,-0.2306231,0.67132515,-2.5960255,7.6997833,-2.7383206,11.240325,3.8928268,5.693677,-2.7320094,4.8200026,11.552557856057074,upNon,0
G09_Y1_GN1_259,377389,GAMA,true,true,137.43725,1.5718799829483032,0.3123728,SFX,UNC,6.1835303,0.39248452,76.47954,4.587133,-7.7118964,7.076864,3.1019168,4.6744967,57.08681,4.649158,10.516362016940063,upNon,0
G09_Y1_GN1_261,377378,GAMA,true,true,137.51304,1.490049958229065,0.21662895,SFX,UNC,15.662981,0.67661417,130.64316,5.044517,6.143247,7.257742,5.3482723,3.722995,51.05315,2.9799054,5.058973149108407,upNon,1
G09_Y1_GN1_378,302495,GAMA,true,true,138.0989990234375,1.408460021018982,0.1978582,SFX,wAGN,4.106186,0.43641284,68.62978,7.0747423,-2.0325227,8.921017,-0.033750437,5.125003,58.478046,5.016743,3.349174619096262,upNon,0
G09_Y1_GN1_392,372869,GAMA,true,true,138.08621,1.2865300178527832,0.20335841,UNCX,ELR,1.1191299,0.2783691,25.905497,6.3514886,-34.09521,12.594613,-10.878824,7.146463,60.068813,7.316167,1.1845046027312693,upNon,0
G09_Y1_GN2_129,279440,GAMA,true,true,137.38063,0.8687800168991089,0.101739034,NOEL,NER,-0.7200694,0.34702316,-14.700865,7.103681,-7.9627953,7.0812345,0.8775051,7.0797467,4.414,5.9480033,1.2564064207329364,upNon,0
G09_Y1_GN2_203,302320,GAMA,true,true,137.28742,1.3608200550079346,0.20128436,NOEL,LLR,-0.5174025,0.310056,-20.139563,12.077166,-52.588585,13.34483,-6.4710336,8.266315,23.996624,12.288909,3.417616834810082,upNon,0
G09_Y1_GN2_224,377262,GAMA,true,true,136.96762,1.4956599473953247,0.10215906,AGNX,LLR,-0.04345853,0.22022417,-9.508609,48.042713,83.3868,51.88007,-88.50171,48.63446,340.56238,39.033066,0.7387328217719413,upNon,0
G09_Y1_GN2_303,382597,GAMA,true,true,137.58471,1.9408700466156006,0.18262337,UNCX,NER,1.1374928,0.7446543,25.149933,16.252594,-3.5147328,16.95272,-24.755577,11.699127,33.086796,13.20363,-0.377104772709705,upAbs,0
G09_Y1_GN2_308,377422,GAMA,true,true,137.60654,1.5770800113677979,0.31334037,NOEL,LLR,-0.9239304,0.51843226,-21.960844,12.3688755,-38.301567,9.634136,-23.030302,6.3865604,12.914336,11.405012,-8.719299106498015,upAbs,0
G09_Y1_GN2_398,302507,GAMA,true,true,138.21729,1.296779990196228,0.27201816,UNCXY,UNC,6.8771214,2.3842027,140.414,46.273277,18.359678,22.02591,60.042507,16.8839,122.49908,25.627165,38.055557788401266,10.701189278182339,1
G09_Y1_GS1_069,197966,GAMA,true,true,137.96029,-0.80136,0.23226848,AGNX,NER,0.050699864,0.24184513,0.781889,3.7091157,-10.37003,6.726399,-5.1880345,4.2161527,24.740103,3.1112063,1.4819759701127488,upNon,0
G09_Y1_GS1_076,550853,GAMA,true,true,137.84083,-0.62671,0.21274771,AGNX,LLR,-0.26754385,0.3141165,-4.612647,5.407785,-8.787688,8.870163,-7.026549,4.4354277,21.702415,4.672709,0.7024809522051039,upNon,0
G09_Y1_GS1_116,550812,GAMA,true,true,137.6385,-0.42213,0.31002155,UNCXY,sAGN,53.541813,0.59184563,645.83044,4.4462175,66.94761,4.5110645,50.487316,2.9062073,349.76138,4.256021,41.97908235231442,2.416446847354638,1
G09_Y1_GS1_137,3630897,GAMA,true,true,137.21842,-0.95783,0.20526741,AGNXY,sAGN,14.56805,0.38797036,248.47356,5.8596835,-14.063294,8.904749,22.158747,4.5540643,166.49944,3.968085,7.837823292691749,1.6108289537741438,1
G09_Y1_GS1_187,204235,GAMA,true,true,137.09492,-0.37532,0.2048274,UNCXY,SF,25.231565,0.7823044,320.87854,7.837416,20.355244,10.720431,21.01993,5.3947945,119.57607,5.2754526,7.402093010372009,1.899757547282192,1
G09_Y1_GS1_316,210329,GAMA,true,true,137.76458,0.08961000293493271,0.28542057,UNCX,LLR,-0.84381056,0.24237855,-26.996305,7.7833633,-48.11454,7.9406185,-13.521376,4.9036117,15.109288,6.6627493,-2.601147094845117,upAbs,0
G09_Y1_GS1_355,601010,GAMA,true,true,138.28138,0.2807700037956238,0.24468896,AGNXY,sAGN,25.30367,0.47398892,369.1795,5.6215353,25.255636,6.2834363,192.70337,5.31133,264.0388,4.7568264,98.05946179065855,2.7027350958760015,0
G09_Y1_GS1_381,210409,GAMA,true,true,138.28458,0.06224000081419945,0.30692142,AGNXY,wAGN,4.7013655,0.47746253,51.980476,4.8573885,-10.57494,6.62042,31.374332,4.473358,39.79432,4.2265644,25.548302170967983,3.6426816004534213,0
G09_Y1_GS1_382,575055,GAMA,true,true,138.26621,-0.08064,0.24383894,UNCXY,wAGN,5.241672,0.39924598,77.25927,5.5843644,-0.5597167,7.9999356,17.250275,6.4041305,45.127228,4.7482734,8.714930554193591,3.235400743900783,0
G09_Y1_GS2_139,3631168,GAMA,true,true,137.41233,-0.96553,0.13395758,NOEL,LLR,-0.3582896,0.28031674,-8.565748,6.7044296,-55.860653,14.839429,1.2661546,13.663249,9.743967,5.876375,4.197271514585643,upNon,0
G09_Y1_GS2_204,204209,GAMA,true,true,137.01942,-0.26833,0.20449117,NOEL,NER,-1.3386286,0.27731097,-42.904446,8.961948,-34.96085,14.873693,-31.683739,8.04759,-1.1947587,7.057365,-5.470839760142312,upAbs,0
G09_Y1_GS2_267,600790,GAMA,true,true,137.39742,0.3646300137042999,0.29339567,AGNX,LLR,-0.787859,0.48845804,-17.077705,10.630583,-14.016753,14.133414,-20.936653,8.86305,38.604946,9.215236,-2.3808324660582834,upAbs,0
G09_Y1_GS2_285,600829,GAMA,true,true,137.69804,0.3430899977684021,0.19799083,UNCX,ELR,1.5168204,0.3336895,28.56757,6.1705527,-40.290577,10.288105,-27.97681,5.7808743,29.358076,4.587885,-5.388774124888813,upAbs,0
G09_Y1_GS2_301,574931,GAMA,true,true,137.84421,-0.04584,0.20034096,SFX,sAGN,11.450913,0.25227118,164.63272,3.2697031,3.4350424,5.395843,5.132209,3.1237326,100.12604,2.3850098,3.8279736333746626,upNon,0
G09_Y1_GS2_316,210349,GAMA,true,true,137.95625,0.13288000226020813,0.30287617,AGNXY,sAGN,15.531774,0.35014644,246.64769,4.6680617,2.5750904,6.658355,109.10722,4.4143744,172.74377,3.6370122,86.43245460059829,3.496974947377849,1
G09_Y1_GX1_033,383050,GAMA,true,true,139.64617,2.077080011367798,0.20131473,UNCX,NER,-0.27519786,0.52461267,-7.6907716,14.651042,-26.500372,22.524261,18.177692,12.295775,58.370293,15.175529,14.531935891797337,upNon,0
G09_Y1_GX1_133,347675,GAMA,true,true,138.71342,2.3383901119232178,0.22640671,SFX,wAGN,3.7155848,0.2564056,95.97078,6.2654653,-18.926962,9.434197,2.3633964,5.5061855,72.13892,4.7167463,5.79499677072821,upNon,0
G09_Y1_HN1_151,279671,GAMA,true,true,138.76896,1.018880009651184,0.2717689,UNCXY,sAGN,30.520859,0.53628427,399.22,5.5790906,48.45384,4.8070498,85.025566,3.5658095,226.16927,3.500906,53.78767051262955,2.2557519522634446,1
G09_Y1_HN1_174,279610,GAMA,true,true,138.32558,0.9544399976730347,0.26067847,SFX,wAGN,3.780087,0.52824044,49.53816,6.695275,-25.334023,7.253541,-5.2227874,5.7294617,45.555367,6.721122,3.6183708268219905,upNon,0
G09_Y1_HN1_289,377810,GAMA,true,true,138.96671,1.7214900255203247,0.21155658,UNCXY,sAGN,17.590452,0.35711098,364.0855,6.2082767,15.155938,11.037614,38.052105,6.1031456,232.03787,5.478018,14.32635963236795,2.2977929540114554,1
G09_Y1_HN1_298,382894,GAMA,true,true,138.9955,1.9759999513626099,0.27075887,UNCX,ELR,2.4319477,0.4303443,59.87387,10.402307,-23.152393,8.396585,0.3540137,6.0758586,79.98317,6.0431986,7.8503179353788255,upNon,0
G09_Y1_HN1_398,302759,GAMA,true,true,139.16775,1.33951997756958,0.2666487,SFX,UNC,2.5619981,0.44910517,38.88668,6.647393,-1.7250704,7.3076034,-1.5929903,4.98783,22.097029,8.282687,5.097749687893829,upNon,1
G09_Y1_HN2_067,623456,GAMA,true,true,139.0965,0.7264099717140198,0.21500467,SFX,SF,18.970648,1.0165846,188.33765,8.354811,29.495157,17.451963,-4.275361,9.732802,61.003284,6.9005556,5.913550602593283,upNon,1
G09_Y1_HN2_224,302544,GAMA,true,true,138.40671,1.3066999912261963,0.19333352,AGNX,LLR,-0.1958489,0.1912811,-4.6826468,4.5621066,-33.729572,10.346757,-14.335948,5.827622,26.480999,4.5405917,-0.8377913290499854,upAbs,0
G09_Y1_HN2_255,325015,GAMA,true,true,138.31938,1.754580020904541,0.21062444,UNCX,NER,0.4896545,0.41432327,8.490354,7.1041064,-44.760887,17.293594,1.2215788,9.874365,31.802038,7.0239434,7.823388663955509,upNon,0
G09_Y1_HN2_274,377693,GAMA,true,true,138.56729,1.6009600162506104,0.21628474,UNCX,ELR,1.495227,0.46935198,14.57042,4.5049863,1.4860492,8.742513,-9.396226,4.954052,20.632133,3.3259451,0.20173649789348408,upNon,0
G09_Y1_HN2_352,325286,GAMA,true,true,139.58475,1.8451900482177734,0.21146448,AGNXY,sAGN,10.989151,0.3338422,277.23355,7.5631003,-18.078102,16.793552,304.0968,10.393717,282.45047,6.8231683,114.38730110923105,3.909640733224203,1
G09_Y1_HS1_036,551251,GAMA,true,true,139.52313,-0.58555,0.22263934,NOEL,LLR,0.93772155,1.3902199,12.16582,17.854725,11.146451,21.58175,-17.605196,12.162377,8.398084,11.369669,2.811820627801216,upNon,0
G09_Y1_HS2_006,204831,GAMA,true,true,139.6105,-0.37139,0.31522647,UNCXY,sAGN,23.935904,0.7167969,218.92513,5.5177865,12.767069,5.941664,21.849491,3.8916397,112.75743,4.859792,18.806464429868672,3.349642497022691,1
G09_Y1_HS2_016,204776,GAMA,true,true,139.35688,-0.41847,0.22276181,NOEL,NER,-0.6283751,0.26932025,-16.902763,7.255139,-19.402227,12.583696,-11.589121,7.3474455,-4.255,5.452098,1.3010998084444891,upNon,0
G09_Y1_HS2_030,198442,GAMA,true,true,139.58867,-0.62978,0.3015658,UNCXY,sAGN,11.512489,0.76058286,143.64095,8.221091,-3.074907,13.045298,49.85273,7.7972555,77.63663,6.081327,39.13836041144205,6.121466085791065,1
G09_Y1_HS2_069,3634556,GAMA,true,true,139.44679,-0.98589,0.0702841,AGNX,LLR,-0.10511279,0.087706834,-17.16153,14.26284,-294.2869,34.414795,-217.79971,17.311325,208.55423,12.611467,-7.202248620720696,upAbs,0
G09_Y1_HS2_160,198228,GAMA,true,true,138.56129,-0.75798,0.14478786,UNCXY,sAGN,42.58564,0.51192087,888.0672,7.097398,117.90795,15.9306555,40.760372,10.767744,568.7217,5.8889375,7.019753956390816,1.8544215824478605,1
G09_Y1_HS2_257,601054,GAMA,true,true,138.51067,0.3686400055885315,0.16779903,AGNXY,sAGN,20.094812,0.40256795,434.015,6.6468086,49.164272,14.448491,249.22,8.827434,212.85306,3.9657316,58.1472000322454,2.059588197453832,1
G09_Y1_HS2_305,575266,GAMA,true,true,139.21483,-0.031700000166893005,0.16480887,UNCXY,sAGN,9.599941,0.44210562,116.87689,4.8328543,-3.0743022,10.900285,14.831599,6.527783,75.72515,3.4473057,3.334583680350206,1.4676393732508213,0
G09_Y1_HS2_306,575238,GAMA,true,true,139.11083,-0.01224,0.22199176,UNCX,LLR,-0.9624518,0.17062892,-30.08636,5.355496,-46.667248,9.171797,-26.506067,5.7479863,12.456531,3.9277809,-6.243261896966339,upAbs,0
G09_Y1_HS2_318,575270,GAMA,true,true,139.19183,-0.05563,0.206991,UNCXY,sAGN,33.129276,0.37012184,780.854,6.8092446,40.02381,9.187237,37.933846,5.211311,421.2598,4.5603347,13.651693022071148,1.8754549173459139,1
G09_Y1_HS2_368,575302,GAMA,true,true,139.37492,-0.16500000655651093,0.14002763,SFXY,SF,35.636192,0.38866973,765.45905,6.2965665,77.57342,13.611481,43.081142,10.721113,246.42348,4.24897,6.926773769560844,1.723787273533691,1
G09_Y1_IN1_004,280038,GAMA,true,true,140.53900146484375,1.110159993171692,0.13897325,AGNX,LLR,-0.2530412,0.21585542,-6.5782905,5.599723,-47.387836,10.047234,-18.366354,8.253164,17.26859,4.3355103,-0.29445474257103277,upAbs,0
G09_Y1_IN1_146,216771,GAMA,true,true,139.70638,0.5332099795341492,0.20720583,UNCX,ELR,0.98634166,0.43694767,16.039083,7.0342607,-25.354685,9.291608,2.3162923,4.6592436,27.501665,4.3316445,4.1961349677519895,upNon,0
G09_Y1_IN1_207,373152,GAMA,true,true,139.73808,1.3014899492263794,0.14163335,NOEL,LLR,-0.76419634,0.2313842,-17.671127,5.3608375,-26.453354,12.423192,-6.6802464,8.178219,4.8201814,4.0973516,1.5926627885893232,upNon,0
G09_Y1_IN1_366,373302,GAMA,true,true,140.44829,1.3465700149536133,0.31012973,UNCXY,sAGN,53.88766,0.837133,554.4554,5.153568,71.68853,4.8493323,59.550114,3.301761,255.8307,5.636378,49.55048180445069,2.74733056519665,1
G09_Y1_IN2_274,378010,GAMA,true,true,140.04375,1.61381995677948,0.24794404,NOEL,NER,-1.6435769,0.39578503,-27.698326,6.7512765,-27.167345,11.015182,-3.5712538,7.9203396,9.955197,5.598698,6.416830959573087,upNon,0
G09_Y1_IS1_089,663395,GAMA,true,true,140.46779,-0.9883999824523926,0.18286392,UNCXY,sAGN,8.852389,1.1876134,135.09306,16.513939,2.242143,23.67491,51.005604,14.124411,132.10167,14.938062,14.209429481295848,3.93485825732677,1
G09_Y1_IS1_109,663331,GAMA,true,true,140.22496,-0.99902,0.15297282,UNCXY,sAGN,22.530767,0.4060515,645.0548,9.294128,59.361748,19.056908,47.771717,10.6418295,284.04242,9.195142,9.21249430289589,2.052214150919872,1
G09_Y1_IS1_191,204909,GAMA,true,true,139.93221,-0.30305,0.2148551,NOEL,NER,-1.4316671,0.2574483,-27.848003,5.0516014,-35.677162,7.2431216,-15.165918,3.6640704,-68.917595,4.8014746,-3.0468506550337184,upAbs,0
G09_Y1_IS1_263,601470,GAMA,true,true,139.95883,0.3612099885940552,0.29123795,AGNXY,sAGN,10.138008,0.56821054,125.34094,6.3490987,-10.330745,6.319495,22.429565,3.8066132,82.847015,5.2760262,16.380042422202813,2.7799239843000616,1
G09_Y1_IS1_270,210888,GAMA,true,true,140.06554,0.1553100049495697,0.2066548,SFX,wAGN,3.9882536,0.4928144,68.539986,8.201816,-12.177307,9.688562,9.944609,5.388941,66.45178,5.147274,7.432615775150348,upNon,0
G09_Y1_IS1_319,205029,GAMA,true,true,140.43533,-0.23832,0.18209389,NOEL,LLR,-1.3407216,0.20496897,-51.54579,7.9307637,-70.31228,11.100025,-35.196785,7.071897,5.8313856,6.085606,-5.814201366147005,upAbs,0
G09_Y1_IS1_348,601632,GAMA,true,true,140.95746,0.4144099950790405,0.16316319,AGNXY,NER,0.74686,0.42673674,9.765481,5.5575314,-13.302533,9.63521,13.835068,6.1067767,23.444572,4.649862,3.04688047875433,1.3448881288723546,0
G09_Y1_IS2_025,198818,GAMA,true,true,140.97683,-0.77933,0.13528678,UNCXY,ELR,2.2391958,0.2687038,39.59783,4.6271343,16.409771,12.618375,27.055916,9.3568,30.071436,4.0618315,4.05302907895282,1.4016669214210211,0
G09_Y1_IS2_109,663361,GAMA,true,true,140.4385,-0.95352,0.18238913,AGNXY,sAGN,9.412398,0.33227703,427.257,13.9779415,54.43207,28.47893,912.41016,18.760809,541.30273,11.109498,252.82411089859787,5.198522619655409,1
G09_Y1_IS2_169,198560,GAMA,true,true,140.00458,-0.79474,0.3137657,AGNXY,sAGN,12.417252,0.69680226,146.58,7.531395,8.89694,9.151459,377.05914,6.652853,155.07129,6.5891805,321.4299668101807,5.671328691257853,1
G09_Y1_IS2_270,210884,GAMA,true,true,140.08863,0.08505000174045563,0.11954599,SFX,sAGN,16.385405,0.18877493,623.6487,6.266734,18.392488,11.445875,0.50369036,8.60017,449.94385,5.106266,2.057739720013789,upNon,1
G09_Y1_IS2_312,205114,GAMA,true,true,140.59067,-0.22376,0.2775139,UNCX,NER,-0.44495878,0.48937145,-5.791339,6.368956,-2.2921522,9.3364,-0.65363264,6.039026,18.171343,5.605436,7.547768179183991,upNon,0
G09_Y1_IS2_331,211016,GAMA,true,true,140.79225,0.027710000053048134,0.2833542,SFX,sAGN,14.697089,0.62441605,161.15572,6.0845685,-6.7153707,6.7997007,-2.4539523,4.44531,72.37188,4.054524,4.440344384567065,upNon,1
G09_Y1_test_080,214356,GAMA,true,true,129.92837,0.5395399928092957,0.07777377,UNCX,ELR,0.99625355,0.22159979,71.926544,15.7834635,-140.90808,37.624115,-79.097115,24.695154,129.26924,12.850579,-1.4351696661047864,upAbs,0
G09_Y1_test_128,370977,GAMA,true,true,129.52979,0.9189299941062927,0.2966864,SFX,UNC,9.376854,0.91297066,97.15963,8.369882,9.793571,9.997295,0.72694623,5.2802477,33.17332,5.5336175,8.566445158549303,upNon,1
G09_Y1_test_296,322985,GAMA,true,true,129.73321,1.4720799922943115,0.28137693,SFX,UNC,15.869941,1.7370173,92.18115,8.74238,4.942786,6.6501517,-1.121973,3.9039955,27.385906,7.991346,4.545810898906147,upNon,1
G09_Y1_test_340,345624,GAMA,true,true,130.24292,1.9986799955368042,0.15965101,AGNXY,sAGN,14.669046,0.457398,552.7842,16.564356,-6.6362233,17.144361,263.64752,12.697675,304.309,9.205592,55.517807948774234,2.673824058902401,1
G09_Y2_002_155,325106,GAMA,true,true,138.71313,1.8744299411773682,0.05912049,UNCXY,SF,23.387842,0.5229505,737.449,13.418018,82.94398,32.876446,381.26578,22.121777,142.36224,10.049081,10.551213214160748,0.6122017711715888,1
G09_Y2_002_167,347776,GAMA,true,true,139.14217,2.293410062789917,0.27200663,UNCXY,sAGN,25.845957,0.7459546,183.49428,4.3685923,18.6346,4.463708,29.757372,3.3174453,98.64442,2.7854917,18.85886943401686,2.1024460011856188,1
G09_Y2_003_094,3897199,GAMA,true,true,130.37567,-0.96863,0.17634796,SFX,sAGN,22.070702,0.7297064,171.38153,4.7820115,-1.9040375,9.046877,6.094371,5.416265,102.05851,3.9356742,4.375442700823407,upNon,0
G09_Y2_004_112,383215,GAMA,true,true,140.39075,2.053999900817871,0.31847584,AGNXY,sAGN,18.905998,0.66499794,160.63632,4.8992815,28.966686,5.08533,69.32285,3.7765672,106.357544,3.8200197,60.95245717897303,3.3205653048239374,1
G09_Y2_004_139,383149,GAMA,true,true,140.09125,2.034140110015869,0.23770364,SFX,sAGN,15.468026,0.3205242,276.84137,5.0121546,1.8441017,7.655794,-3.445936,4.8706226,145.13019,4.4096093,3.016833876774604,upNon,1
G09_Y2_004_266,419552,GAMA,true,true,140.36637,2.8266398906707764,0.27824473,AGNXY,ELR,1.7462058,0.47143075,34.87366,9.2394285,-24.515408,10.990923,19.810457,7.423015,68.59866,7.330985,13.15979725803021,4.931000453110048,0
G09_Y2_006_159,198095,GAMA,true,true,138.39629,-0.63959,0.29467773,UNCXY,sAGN,12.401405,1.2297869,89.17851,7.732612,18.3861,11.578895,11.670095,5.7236695,63.793278,4.8506045,8.732819787513458,4.283064899367766,0
G09_Y2_006_171,204576,GAMA,true,true,138.82792,-0.23683,0.29172766,UNCX,UNC,2.8102655,0.88358927,23.102856,6.9962587,-4.319494,9.979791,5.2965746,5.067993,53.08481,5.983438,11.30958868680251,upNon,0
G09_Y2_006_292,216596,GAMA,true,true,139.00121,0.45291000604629517,0.18847464,NOEL,LLR,-0.56817997,0.4738932,-8.414183,7.068275,-21.542772,14.895896,-8.499835,7.778938,-2.1843295,5.8638873,2.092856444316607,upNon,0
G09_Y2_007_004,549913,GAMA,true,true,133.46275,-0.42748,0.26867816,SFXY,UNC,10.654707,0.87997323,110.14438,8.001203,33.627533,12.045601,-15.706887,8.254781,39.789486,9.620587,0.4958691457429296,upNon,0
G09_Y2_007_038,197033,GAMA,true,true,133.70375,-0.75986,0.22486651,SFX,wAGN,4.8377504,0.44179392,65.07958,5.609726,-3.8907454,10.333056,-6.90951,6.2052526,52.654903,4.5957046,2.3498368339841553,upNon,0
G09_Y2_007_062,549873,GAMA,true,true,133.33671,-0.42768,0.23749699,SFXY,SF,73.62921,1.0567162,463.27325,3.8397079,63.474735,5.0141644,37.991035,3.1774182,161.5851,3.0249221,18.173260897342697,1.5199388468507111,1
G09_Y2_007_289,215199,GAMA,true,true,133.03629,0.516319990158081,0.29345912,SFX,sAGN,10.923024,0.6289473,62.11231,3.0886667,-0.8743121,4.8754287,-2.002755,2.7868629,28.68097,2.4838142,2.649294550826988,upNon,1
G09_Y2_008_064,383234,GAMA,true,true,140.57421,2.174269914627075,0.23754013,UNCXY,sAGN,22.408691,0.36811614,281.08582,3.7729728,15.533789,4.9442086,16.135447,3.1785996,151.2935,3.4656415,7.721402044040981,1.521076264489471,1
G09_Y2_008_194,388382,GAMA,true,true,139.89142,2.5627501010894775,0.3138626,UNCX,NER,-0.27023715,0.47907475,-4.785521,8.487612,-34.74876,8.061394,4.871824,5.2780137,29.612474,7.4788365,13.160149180943911,upNon,0
